frame,joint0_x,joint0_y,joint0_z,joint1_x,joint1_y,joint1_z,joint2_x,joint2_y,joint2_z,joint3_x,joint3_y,joint3_z,joint4_x,joint4_y,joint4_z,joint5_x,joint5_y,joint5_z,joint6_x,joint6_y,joint6_z,joint7_x,joint7_y,joint7_z,joint8_x,joint8_y,joint8_z,joint9_x,joint9_y,joint9_z,joint10_x,joint10_y,joint10_z,joint11_x,joint11_y,joint11_z,joint12_x,joint12_y,joint12_z,joint13_x,joint13_y,joint13_z,joint14_x,joint14_y,joint14_z,joint15_x,joint15_y,joint15_z,joint16_x,joint16_y,joint16_z,joint17_x,joint17_y,joint17_z,joint18_x,joint18_y,joint18_z,joint19_x,joint19_y,joint19_z,joint20_x,joint20_y,joint20_z,joint21_x,joint21_y,joint21_z,joint22_x,joint22_y,joint22_z,joint23_x,joint23_y,joint23_z
113,-0.2293531,0.09016459,6.925766,-0.15036064,0.16747943,6.9487863,-0.27469748,0.18982235,6.9092255,-0.25886375,-0.010836571,6.951652,0.08514936,0.34958166,6.7123556,-0.3333766,0.5193242,6.714689,-0.25574568,-0.12800038,6.883502,0.15512882,0.7417734,6.6766143,-0.18070611,0.8373648,6.9030437,-0.25705078,-0.17386472,6.849293,0.26450336,0.71418333,6.60651,-0.21300767,0.9212373,6.8051596,-0.3163529,-0.36814576,6.783942,-0.22884569,-0.31501836,6.8468018,-0.36284542,-0.25851965,6.799807,-0.28640324,-0.4298445,6.735573,-0.17164624,-0.38398862,6.825175,-0.41457644,-0.22043204,6.7264876,-0.07655664,-0.61056393,6.7408676,-0.26764172,-0.017689228,6.6927032,-0.081530064,-0.8332655,6.6358724,-0.027506307,0.05892268,6.6662364,-0.08543983,-0.9163715,6.6286488,0.04579906,0.079916105,6.6327887
